false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/shabbos_work_by_speech_2_120x90.gif	false	Shabbos: Work by Speech - Part 2	# BY 511 E	Berkovits, Rabbi Yitzchak	Ok, once we've got the melachos explained, what about other aspects of Shabbos? Can we talk about things on Shabbos that might be construed as preparing, or do something that might have a hint of business in it? Hear what types of speech are allowed on Shabbos and what we can do to avoid those that aren't.	$3.50	$1.00	$7.00	N/A
false	Adv	http://www.aishaudio.com/ssi/aish/graphics/titles/shabbos_erev_and_motzai_120x90.gif	false	Erev & Motzei Shabbos	# BY 511 F	Berkovits, Rabbi Yitzchak	We know that when Shabbos comes in we have to cease from all melacha, but how does the rest of the week relate to Shabbos? Are we allowed to do something during the week that will deprive us of our oneg (happiness) on Shabbos, like getting a tooth pulled close to Shabbos? This fascinating talk helps us arrange our week to prepare for Shabbos.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_conditions_512a_120x90.gif	false	Hilchos Shabbos: Conditions of the 39 Melachos 1	# BY 512 A	Berkovits, Rabbi Yitzchak	How do we know for certain if we have transgressed a melacha on Shabbos? What if we had no kavannah (intention) to do it? Hear Rabbi Berkovits explain the fine points of our responsibility and what is and isn't considered a transgression. A great talk that clears up a lot of questions.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_conditions_512b_120x90.gif	false	Hilchos Shabbos: Conditions of the 39 Melachos 2	# BY 512 B	Berkovits, Rabbi Yitzchak	How do we know for certain if we have transgressed a melacha on Shabbos? What if we had no kavannah (intention) to do it? Hear Rabbi Berkovits explain the fine points of our responsibility and what is and isn't considered a transgression. A great talk that clears up a lot of questions.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512c_120x90.gif	false	Hilchos Shabbos: Agriculture	# BY 512 C	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512d_120x90.gif	true	Hilchos Shabbos: Separating 1	# BY 512 D	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512e_120x90.gif	false	Hilchos Shabbos: Separating 2, Grinding, Healing 1	# BY 512 E	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512f_120x90.gif	false	Hilchos Shabbos: Healing 2, Kneading	# BY 512 F	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512g_120x90.gif	false	Hilchos Shabbos: Cooking 1	# BY 512 G	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512h_120x90.gif	false	Hilchos Shabbos: Cooking 2	# BY 512 H	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512i_120x90.gif	false	Hilchos Shabbos: Shearing, Cleaning, Washing	# BY 512 I	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512j_120x90.gif	false	Hilchos Shabbos: Combing, Dyeing, Weaving, Tying	# BY 512 J	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512k_120x90.gif	false	Hilchos Shabbos: Sewing, Tearing	# BY 512 K	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512l_120x90.gif	false	Hilchos Shabbos: Trapping, Slaughtering, Smoothing	# BY 512 L	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512m_120x90.gif	false	Hilchos Shabbos: Cutting, Writing, Erasing	# BY 512 M	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512n_120x90.gif	false	Hilchos Shabbos: Building, Destroying 1	# BY 512 N	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512o_120x90.gif	false	Hilchos Shabbos: Building, Destroying 2	# BY 512 O	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512p_120x90.gif	false	Hilchos Shabbos: Fire, Extinguishing	# BY 512 P	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	N/A	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_512q_120x90.gif	false	Hilchos Shabbos: Finishing, Carrying 1	# BY 512 Q	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://www.aishaudio.com/ssi/aish/graphics/titles/hilchos_shabbos_512r_120x90.gif	false	Hilchos Shabbos: Carrying 2	# BY 512 R	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_513a_120x90.gif	false	Hilchos Shabbos: Traveling, Preparing for After Shabbos	# BY 513 A	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_513b_120x90.gif	false	Hilchos Shabbos: Mukzah 1	# BY 513 B	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_513c_120x90.gif	false	Hilchos Shabbos: Mukzah 2	# BY 513 C	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/hilchos_shabbos_513d_120x90.gif	false	Hilchos Shabbos: Mukzah 3	# BY 513 D	Berkovits, Rabbi Yitzchak	In this interesting and informative series, Rabbi Berkovits goes in-depth into the halachos of the 39 melachos and exactly how they can be applied. A great set of talks to shed light on and improve all areas of Shabbos observance.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/things_people_dont_know_120x90.gif	false	Things People Don't Know About Shabbos	# BY 513 E	Berkovits, Rabbi Yitzchak	Can you leave the dryer running as Shabbos enters? Are there problems besides the light that goes on when opening the door of the fridge? Rabbi Berkovits has compiled scores of little-known Shabbos halachos that most people won't chance upon without spending serious time studying the intricate laws of Shabbos.	$3.50	$1.00	$7.00	$10.00
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/the_39_melachos_in_your_home_120x90.jpg	true	The 39 Melachos in Your Home 1	# BY 514 A	Berkovits, Rabbi Yitzchak	After hearing the 39 Melachos explained by Rabbi Berkovits in lay terms, you will feel a new sense of freedom in knowing what you can and can't do on Shabbos. The purpose and meaning of each melacha is covered along with numerous examples and cases where the principles apply.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/the_39_melachos_in_your_home_120x90.jpg	false	The 39 Melachos in Your Home 2	# BY 514 B	Berkovits, Rabbi Yitzchak	After hearing the 39 Melachos explained by Rabbi Berkovits in lay terms, you will feel a new sense of freedom in knowing what you can and can't do on Shabbos. The purpose and meaning of each melacha is covered along with numerous examples and cases where the principles apply.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/the_39_melachos_in_your_home_120x90.jpg	false	The 39 Melachos in Your Home 3	# BY 514 C	Berkovits, Rabbi Yitzchak	After hearing the 39 Melachos explained by Rabbi Berkovits in lay terms, you will feel a new sense of freedom in knowing what you can and can't do on Shabbos. The purpose and meaning of each melacha is covered along with numerous examples and cases where the principles apply.	$3.50	$1.00	$7.00	N/A
false	Adv	http://www.aishaudio.com/ssi/aish/graphics/titles/simply_halachos_shabbos_1_120x90.gif	false	Simply Halachos: Shabbos - 1	# BY 514 D	Berkovits, Rabbi Yitzchak	The nature of Shabbos leads to our feeling a deep sense of security and relaxation. Many of the practices we do on this day of rest were put in place to portray that. Rabbi Berkovits teaches how we show Oneg on Shabbos, such as eating foods we like. Kavod on Shabbos, another issue, includes having laundered clothing, and having Melaveh Malkah, and lighting candles. Also discussed is having someone else do a forbidden act for you on Shabbos.	$3.50	$1.00	N/A	N/A
false	Adv	http://www.aishaudio.com/ssi/aish/graphics/titles/simply_halachos_shabbos_2_120x90.gif	false	Simply Halachos: Shabbos - 2	# BY 514 E	Berkovits, Rabbi Yitzchak	Taking medication on Shabbos can be complicated. If one is in great pain, or there is danger, what can be done? Also discussed is making a mixture on Shabbos, and cooking. While there are many clear rules, there are also many exceptions that are necessary to find out about while serving soup, making tuna, and reheating food.	$3.50	$1.00	N/A	N/A
false	Adv	http://www.aishaudio.com/ssi/aish/graphics/titles/simply_halachos_shabbos_3_120x90.gif	false	Simply Halachos: Shabbos - 3	# BY 514 F	Berkovits, Rabbi Yitzchak	Biting nails or loose skin is a no-no. Rabbi Berkovits moves from there to the halachos of cleaning something, such as moving dust off of a coat, or shaking out a wet garment. Dyeing material is also discussed. Is it a problem to clean up a spill when it will stain the rag you're using? Making knots is a complex subject that must be understood well in order to find ways to close bags and shoes in an acceptable manner.	$3.50	$1.00	N/A	N/A
true	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/BY_517_A_The_Laws_Of_Yom-Tov_120x90.jpg	true	The Laws Of Yom Tov	# BY 517 A	Berkovits, Rabbi Yitzchak	Why are we allowed to do certain things on Yom Tov that we would refrain from on Shabbos? Rabbi Berkovits guides us through a sometimes confusing day, explaining how and when we are allowed to cook, bake and carry, and adding in some things we would never imagine are permissible.	$3.50	$1.00	$7.00	N/A
false	Intro	http://aish.teamgenesis.com/ssi/aish/graphics/titles/BY_520_A_passover_birth_of_nation_120x90.jpg	true	Passover: Birth of a Nation 1	# BY 520 A	Berkovits, Rabbi Yitzchak	This all-encompassing 2-part talk describes the unique nature of what it means to be Jewish. Discover the real meaning of our chosenness, and the disproportional contributions we have made to civilize the planet. This Passover night, experience a deep pride by sharing significant insights with family and friends about the nature of our collective heritage and our humble beginnings as a nation.	$3.50	$1.00	$7.00	$10.00
false	Intro	http://aish.teamgenesis.com/ssi/aish/graphics/titles/BY_520_B_passover_birth_of_nation_120x90.jpg	false	Passover: Birth of a Nation 2	# BY 520 B	Berkovits, Rabbi Yitzchak	This all-encompassing 2-part talk describes the unique nature of what it means to be Jewish. Discover the real meaning of our chosenness, and the disproportional contributions we have made to civilize the planet. This Passover night, experience a deep pride by sharing significant insights with family and friends about the nature of our collective heritage and our humble beginnings as a nation.	$3.50	$1.00	$7.00	$10.00
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/BY_520_D_Pesach_In_a_Non_Ob.jpg	false	Pesach in a Non-Observant Home	# BY 520 D	Berkovits, Rabbi Yitzchak	If you are planning to spend Pesach in a non-observant home, don't panic, your holiday experience can be fulfilling - as well as halachically correct. Based on many years of experience, Rabbi Berkovits counsels how to deal with most of the problems that usually arise. Hear how to prepare the home, and run a meaningful seder - without offending your hosts. Learn what must be done, and where you can be lenient to ensure an enjoyable Pesach experience for all.	$3.50	$1.00	$7.00	$10.00
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/BY_521_A_Pesach_Cleaning_Ma.jpg	true	Pesach Cleaning Made Easy	# BY 521 A	Berkovits, Rabbi Yitzchak	It's that time of year again - but hopefully this year Pesach cleaning will be easier. Rabbi Berkovits gives clear, simple guidelines to minimize the 'Pesach dread' that overwhelms us, and spells out the essential things that 'need' to be cleaned - and how thoroughly. This all-in-one review combines bottom line halachos with great practical advice for eliminating unnecessary tasks. Get to your Seder table in one piece this year.	$3.50	$1.00	$7.00	$10.00
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/checking_and_cleaning_for_chametz_1_120x90.gif	false	Checking and Cleaning for Chametz-1	# BY 521 B	Berkovits, Rabbi Yitzchak	This two-part talk by Rabbi Berkovits reviews the halachas of checking and cleaning for chametz. Itemized instructions take you step-by-step through the intricacies of preparing your home for Pesach along with the underlying rationale. Kashering a kitchen is also included.	$3.50	$1.00	$7.00	$10.00
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/checking_and_cleaning_for_chametz_2_120x90.gif	false	Checking and Cleaning for Chametz 2	# BY 521 C	Berkovits, Rabbi Yitzchak	This two-part talk by Rabbi Berkovits reviews the halachas of checking and cleaning for chametz. Itemized instructions take you step-by-step through the intricacies of preparing your home for Pesach along with the underlying rationale. Kashering a kitchen is also included.	$3.50	$1.00	$7.00	$10.00
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/pesach_hilchos_matzah_120x90.gif	false	Pesach: Hilchos Matzoh	# BY 522	Berkovits, Rabbi Yitzchak	That simple dry cracker that makes its appearance each year at the Pesach Seder is far more complex than you'd think. Rabbi Berkovits examines the various laws and minhagim surrounding it, from the cutting of the wheat, the problems that can occur during the actual baking, and issues that arise while eating it.	$3.50	$1.00	N/A	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/laws_of_pesach_120x90.gif	false	Laws of Erev Pesach and Seder Night	# BY 524 A	Berkovits, Rabbi Yitzchak	Numerous laws of erev Pesach and seder night are condensed into a single shiur. Also included are the laws of leaving Eretz Yisrael for Pesach in regards to keeping 2 days, Minhag haMakom, fast of the firstborn, what can be eaten erev Pesach, the mitzvah of Hallel, the halachot of the afikomen, the setup of the seder plate, and of special interest, the order of the Hagaddah.	$3.50	$1.00	$7.00	N/A
false	Intro	http://aish.teamgenesis.com/ssi/aish/graphics/titles/how_to_run_a_traditional_seder_120x90.jpg	false	How to Run a Traditional Pesach Seder	# BY 524 B	Berkovits, Rabbi Yitzchak	This step-by-step guide will help you conduct your best Seder yet. This well-structured talk contains the mitzvot, rules, and practical tips for arranging the Seder plate, drinking the 4 cups, reciting the Hagaddah, eating matzah and maror, and even how the finale of 'Chad Gadya' plays its part to cap the Seder Night.	$3.50	$1.00	$7.00	$10.00
false	Intro	http://aish.teamgenesis.com/ssi/aish/graphics/titles/receiving_of_torah_on_shavuos_120x90.gif	false	Receiving of the Torah on Shavuos	# BY 529	Berkovits, Rabbi Yitzchak	The famous question asked is: why should we celebrate the receiving of the Torah if only 40 days after getting it, we worshipped the Golden Calf? In the process of eliminating this and other reasons why we didn't deserve the Torah, Rabbi Berkovits zeroes in on the prime reason God gave us this ultimate gift at that time. If you have time for only one class before Shavuos, this is your best bet.	$3.50	$1.00	$7.00	$10.00
false	Intro	http://www.aishaudio.com/ssi/aish/graphics/titles/BY_532_17th_Of_Tammuz_Laws_3_Weeks.jpg	false	17th Of Tammuz & Laws of the 3 Weeks	# BY 532	Berkovits, Rabbi Yitzchak	The 17th of Tammuz portended tragedy long before Jerusalem's walls were actually breached. On the same date, Moshe broke the tablets when he saw the horrors of the golden calf. What secret thread can help us understand what happened back then, since then, and what we are still struggling with today? Hear a powerful message on relating to your Judaism, and building a stronger bond with God.	$3.50	$1.00	$7.00	N/A
false	Intro	http://www.aishaudio.com/ssi/aish/graphics/titles/tisha_bav_exp_120x90.gif	false	The Tisha B'Av Experience	# BY 533 A	Berkovits, Rabbi Yitzchak	We don't cry over spilled milk. So how come we still shed buckets of tears over tragedies that happened thousands of years ago? Join Rabbi Berkovits to hear what we should be focusing on that day, and how Tisha B'Av naturally prepares one for Elul and the Days of Awe.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/connecting_to_the_kinnos_120x90.gif	false	Connecting to the Kinnos on Tisha B'Av	# BY 533 B	Berkovits, Rabbi Yitzchak	Tisha B'Av is a difficult day as is, but sitting through the ancient poetry of Kinnos makes it all the more challenging. This class makes the Tisha B'Av experience more meaningful and connectible as the deeper relevance of the Kinnos are brought to life.	$3.50	$1.00	N/A	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/days_of_awe_13_attributes_120x90.gif	false	Days of Awe: The 13 Attributes of Mercy	# BY 540 A	Berkovits, Rabbi Yitzchak	After 40 years of miracles the Jews knew without a doubt who ran the world. But Moshe told them just as they were about to enter the Land of Israel that they were blind, deaf, and without understanding. Rabbi Berkovits explains that it is easy to see, hear, and understand God while He is spoonfeeding us miracles, but the real challenge is to see God in our day-to-day lives, which is the central focus of preparation for Rosh Hashanah.	$3.50	$1.00	$7.00	$10.00
false	Intro	http://www.aishaudio.com/ssi/aish/graphics/titles/Elul_Being_More_Responsible_120x90.gif	true	Elul: Being More Responsible	# BY 540 B	Berkovits, Rabbi Yitzchak	The month of Elul is the best time of year for introspection and change just before the holidays. But this time around, instead of rehashing all those things we tried to change last year and the year before, let's look a little closer at some of the 'wishful thinking patterns' that set our underlying motivation to affect change in ourselves.	$3.50	$1.00	$7.00	N/A
false	Intro	http://aish.teamgenesis.com/ssi/aish/graphics/titles/BY_540_d_setting_my_mind_for_elul_120x90.jpg	true	Setting My Mind for Elul	# BY 540 D	Berkovits, Rabbi Yitzchak	The month of Elul which falls just before the holidays is the designated time for introspection and change. Instead of rehashing all those things we tried changing last year and the year before, let's look a little closer at the underlying 'wishful thinking patterns' that motivated us, but didn't quite have enough steam to affect a change.	$3.50	$1.00	N/A	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/elul_teshuva_process_1_120x90.gif	false	Elul: The Teshuva Process #1	# BY 540 E	Berkovits, Rabbi Yitzchak	Rabbi Berkovits examines the concept of time through the unique lense of Jewish philosophy. Different months hold certain opportunities for growth that are not as accessible at other moments throughout the year. What power is hidden within the month of Elul that we can tap into?	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/elul_teshuva_process_2_120x90.gif	false	Elul: The Teshuva Process #2	# BY 540 F	Berkovits, Rabbi Yitzchak	The choices we must make in life and the accountability that comes along with that can be agonizing. Is the risk of failure and punishment worth the free will? Explore the role of the human being and the independence we are given. What are we really asking for when we pray for life on Rosh Hashana?	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/elul_teshuva_process_3_120x90.gif	false	Elul: The Teshuva Process #3	# BY 540 G	Berkovits, Rabbi Yitzchak	Oftentimes our plans for greatness seem to boomerang. What is G-d telling us when our growth seems to backfire? Rabbi Berkovits teaches us how to deal with the mundane, as well as giving straightforward guidance on how to chart a map for acheiving a turnaround in areas we often stumble in.	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/elul_teshuva_process_4_120x90.gif	false	Elul: The Teshuva Process #4	# BY 540 H	Berkovits, Rabbi Yitzchak	There's a special energy in the Jewish month of Elul which we can tap into to improve ourselves and start the year anew. Hear this intensive series by Rabbi Berkovits that will jump-start your teshuvah and help you to get on the right track!	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/elul_teshuva_process_5_120x90.gif	false	Elul: The Teshuva Process #5	# BY 540 I	Berkovits, Rabbi Yitzchak	There's a special energy in the Jewish month of Elul which we can tap into to improve ourselves and start the year anew. Hear this intensive series by Rabbi Berkovits that will jump-start your teshuvah and help you to get on the right track!	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/elul_teshuva_process_6_120x90.gif	false	Elul: The Teshuva Process #6	# BY 540 J	Berkovits, Rabbi Yitzchak	There's a special energy in the Jewish month of Elul which we can tap into to improve ourselves and start the year anew. Hear this intensive series by Rabbi Berkovits that will jump-start your teshuvah and help you to get on the right track!	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/elul_teshuva_process_7_120x90.gif	false	Elul: The Teshuva Process #7	# BY 540 K	Berkovits, Rabbi Yitzchak	There's a special energy in the Jewish month of Elul which we can tap into to improve ourselves and start the year anew. Hear this intensive series by Rabbi Berkovits that will jump-start your teshuvah and help you to get on the right track!	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/elul_teshuva_process_8_120x90.gif	false	Elul: The Teshuva Process #8	# BY 540 L	Berkovits, Rabbi Yitzchak	There's a special energy in the Jewish month of Elul which we can tap into to improve ourselves and start the year anew. Hear this intensive series by Rabbi Berkovits that will jump-start your teshuvah and help you to get on the right track!	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/elul_teshuva_process_9_120x90.gif	false	Elul: The Teshuva Process #9	# BY 540 M	Berkovits, Rabbi Yitzchak	There's a special energy in the Jewish month of Elul which we can tap into to improve ourselves and start the year anew. Hear this intensive series by Rabbi Berkovits that will jump-start your teshuvah and help you to get on the right track!	$3.50	$1.00	$7.00	N/A
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/elul_teshuva_process_10_120x90.gif	false	Elul: The Teshuva Process #10	# BY 540 N	Berkovits, Rabbi Yitzchak	There's a special energy in the Jewish month of Elul which we can tap into to improve ourselves and start the year anew. Hear this intensive series by Rabbi Berkovits that will jump-start your teshuvah and help you to get on the right track!	$3.50	$1.00	$7.00	N/A
false	Intro	http://www.aishaudio.com/ssi/aish/graphics/titles/rh_the_growth_process_120x90.gif	true	Rosh Hashanah: The Growth Process	# BY 541 A	Berkovits, Rabbi Yitzchak	Many people overlook the fact that teshuva is more than just correcting your past offenses by saying 'sorry.' True teshuva implies changing who we are, and becoming who we want to be. Rabbi Berkovits is an expert life coach for tefillos (prayer) and avoda (service) and can make this Rosh Hashana an experience you won't forget.	$3.50	$1.00	$7.00	N/A
false	Adv	http://www.aishaudio.com/ssi/aish/graphics/titles/setting_attainable_goals_120x90.gif	false	Rosh Hashanah: Setting Attainable Goals	# BY 541 B	Berkovits, Rabbi Yitzchak	Is Rosh Hashanah just a pleasant holiday for getting together and reminiscing over good times - or is there more substance to it that can make a big difference in the quality of your life? Hear how and why the formulating of attainable goals beforehand can make this coming year your best yet.	$3.50	$1.00	$7.00	$10.00
false	Adv	http://aish.teamgenesis.com/ssi/aish/graphics/titles/how_to_vote_120x90.gif	true	How to Vote for Hashem on Rosh Hashanah	# BY 541 C	Berkovits, Rabbi Yitzchak	As Rosh Hashanah approaches, we have choices to make. What kind of person will you choose to be, passive or active? One of these choices will make Hashem your king. Rabbi Berkovits explains that our natural state is to be lazy and to accept things as they are. So what will it take to overcome this reality and crown Hashem as our only King?	$3.50	$1.00	$7.00	$10.00
false	Intro	http://www.aishaudio.com/ssi/aish/graphics/titles/rh_changing_unchangeable_1_120x90.gif	false	Rosh Hashanah: Changing the Unchangeable	# BY 542 A	Berkovits, Rabbi Yitzchak	At the moment that I make a mistake, what chance is there to really comprehend its import or consequences? Another obstacle, especially for feeling regret, is how strongly do I believe that the proscribed process of repentance can somehow turn back the clock to obliterate the deed? This important talk goes to the core of Rosh Hashana, and indeed opens a door to believe how possible it is to change your essence and your behavior.	$3.50	$1.00	$7.00	N/A
false	Adv	http://www.aishaudio.com/ssi/aish/graphics/titles/viduy_confession_as_teshuva_120x90.gif	false	Viduy: Confession as Teshuva	# BY 542 C	Berkovits, Rabbi Yitzchak	What part does viduy play in Yom Kippur? How much do we have to confess to fulfill the mitzvah - is one word enough? By explaining the text of viduy, Rabbi Berkovits makes everything clear in preparation for Yom Kippur.	$3.50	$1.00	$7.00	$10.00
false	Adv	http://www.aishaudio.com/ssi/aish/graphics/titles/selichos_120x90.gif	false	Selichos	# BY 543	Berkovits, Rabbi Yitzchak	Just as prayer elevates us to connect with G-d, Slichos draws G-d down to us. Rabbi Berkovits explains these late night supplications in shul as a poetic expression of yearning and desperation and takes us through selected paragraphs in depth. This class will change your perspective and kavana (intention) on the powers and necessity of Sleichos forever.	$3.50	$1.00	$7.00	N/A
